Freq,time,motorpath,angle
2.00, 0.00, 0, 3.14
2.00, 0.00, 0, 3.14
2.00, 0.01, 3, 3.15
2.00, 0.03, 13, 3.15
2.00, 0.06, 24, 3.15
2.00, 0.09, 35, 3.15
2.00, 0.12, 45, 3.15
2.00, 0.14, 55, 3.15
2.00, 0.17, 64, 3.15
2.00, 0.19, 74, 3.15
2.00, 0.22, 84, 3.15
2.00, 0.24, 93, 3.14
2.00, 0.27, 102, 3.15
2.00, 0.29, 111, 3.14
2.00, 0.32, 120, 3.14
2.00, 0.35, 128, 3.15
2.00, 0.38, 136, 3.14
2.00, 0.40, 144, 3.14
2.00, 0.43, 151, 3.14
2.00, 0.46, 158, 3.14
2.00, 0.49, 164, 3.14
2.00, 0.51, 171, 3.14
2.00, 0.54, 176, 3.14
2.00, 0.57, 181, 3.14
2.00, 0.59, 185, 3.14
2.00, 0.62, 189, 3.14
2.00, 0.65, 192, 3.14
2.00, 0.67, 195, 3.14
2.00, 0.70, 197, 3.14
2.00, 0.73, 198, 3.14
2.00, 0.75, 199, 3.14
2.00, 0.78, 199, 3.14
2.00, 0.81, 199, 3.14
2.00, 0.84, 198, 3.14
2.00, 0.86, 197, 3.14
2.00, 0.89, 195, 3.14
2.00, 0.92, 193, 3.14
2.00, 0.95, 189, 3.14
2.00, 0.97, 186, 3.14
2.00, 1.00, 182, 3.14
2.00, 1.03, 177, 3.14
2.00, 1.05, 172, 3.14
2.00, 1.08, 166, 3.14
2.00, 1.11, 160, 3.14
2.00, 1.13, 153, 3.14
2.00, 1.16, 146, 3.14
2.00, 1.19, 138, 3.14
2.00, 1.22, 130, 3.14
2.00, 1.24, 121, 3.14
2.00, 1.27, 113, 3.14
2.00, 1.30, 104, 3.14
2.00, 1.32, 94, 3.14
2.00, 1.35, 85, 3.14
2.00, 1.38, 75, 3.14
2.00, 1.40, 66, 3.14
2.00, 1.43, 56, 3.14
2.00, 1.45, 46, 3.14
2.00, 1.48, 36, 3.14
2.00, 1.50, 26, 3.14
2.00, 1.53, 15, 3.14
2.00, 1.56, 5, 3.14
2.00, 1.58, -6, 3.14
2.00, 1.61, -17, 3.14
2.00, 1.64, -27, 3.14
2.00, 1.66, -38, 3.14
2.00, 1.69, -48, 3.14
2.00, 1.72, -58, 3.14
2.00, 1.74, -68, 3.14
2.00, 1.77, -78, 3.14
2.00, 1.80, -88, 3.14
2.00, 1.82, -98, 3.14
2.00, 1.85, -107, 3.14
2.00, 1.88, -116, 3.14
2.00, 1.91, -125, 3.14
2.00, 1.94, -134, 3.14
2.00, 1.96, -142, 3.14
2.00, 1.99, -150, 3.14
2.00, 2.02, -157, 3.14
2.00, 2.05, -164, 3.14
2.00, 2.08, -170, 3.14
2.00, 2.10, -176, 3.14
2.00, 2.13, -181, 3.14
2.00, 2.16, -185, 3.14
2.00, 2.19, -189, 3.15
2.00, 2.22, -193, 3.14
2.00, 2.25, -196, 3.15
2.00, 2.27, -198, 3.15
2.00, 2.30, -199, 3.15
2.00, 2.33, -200, 3.15
2.00, 2.36, -200, 3.14
2.00, 2.39, -200, 3.14
2.00, 2.41, -199, 3.14
2.00, 2.44, -198, 3.14
2.00, 2.47, -195, 3.14
2.00, 2.50, -193, 3.14
2.00, 2.53, -189, 3.14
2.00, 2.55, -185, 3.14
2.00, 2.58, -180, 3.14
2.00, 2.61, -175, 3.14
2.00, 2.64, -170, 3.14
2.00, 2.67, -163, 3.14
2.00, 2.69, -157, 3.14
2.00, 2.72, -149, 3.14
2.00, 2.75, -142, 3.14
2.00, 2.78, -133, 3.14
2.00, 2.81, -125, 3.14
2.00, 2.83, -116, 3.14
2.00, 2.86, -106, 3.14
2.00, 2.89, -97, 3.14
2.00, 2.92, -87, 3.14
2.00, 2.95, -77, 3.14
2.00, 2.97, -67, 3.14
2.00, 3.00, -57, 3.14
2.00, 3.03, -47, 3.14
2.00, 3.05, -36, 3.14
2.00, 3.08, -25, 3.14
2.00, 3.11, -14, 3.14
2.00, 3.14, -3, 3.14
2.00, 3.16, 8, 3.14
2.00, 3.19, 19, 3.14
2.00, 3.22, 30, 3.14
2.00, 3.25, 41, 3.14
2.00, 3.27, 51, 3.14
2.00, 3.30, 61, 3.14
2.00, 3.32, 70, 3.14
2.00, 3.35, 79, 3.14
2.00, 3.37, 87, 3.14
2.00, 3.39, 96, 3.14
2.00, 3.42, 105, 3.14
2.00, 3.45, 114, 3.14
2.00, 3.47, 123, 3.14
2.00, 3.50, 131, 3.14
2.00, 3.53, 139, 3.14
2.00, 3.55, 146, 3.14
2.00, 3.58, 153, 3.14
2.00, 3.61, 160, 3.14
2.00, 3.64, 166, 3.14
2.00, 3.66, 172, 3.14
2.00, 3.69, 177, 3.14
2.00, 3.72, 182, 3.14
2.00, 3.74, 186, 3.14
2.00, 3.77, 190, 3.14
2.00, 3.80, 193, 3.14
2.00, 3.82, 195, 3.14
2.00, 3.85, 197, 3.14
2.00, 3.88, 199, 3.14
2.00, 3.91, 199, 3.14
2.00, 3.93, 199, 3.14
2.00, 3.96, 199, 3.14
2.00, 3.99, 198, 3.14
2.00, 4.01, 196, 3.14
2.00, 4.04, 194, 3.14
2.00, 4.07, 192, 3.14
2.00, 4.09, 188, 3.14
2.00, 4.12, 184, 3.14
2.00, 4.15, 180, 3.14
2.00, 4.18, 175, 3.14
2.00, 4.20, 170, 3.14
2.00, 4.23, 164, 3.14
2.00, 4.26, 157, 3.14
2.00, 4.28, 151, 3.14
2.00, 4.31, 143, 3.14
2.00, 4.34, 136, 3.14
2.00, 4.36, 128, 3.14
2.00, 4.39, 119, 3.14
2.00, 4.42, 110, 3.14
2.00, 4.45, 101, 3.14
2.00, 4.47, 92, 3.14
2.00, 4.50, 82, 3.14
2.00, 4.53, 72, 3.14
2.00, 4.55, 63, 3.14
2.00, 4.58, 53, 3.14
2.00, 4.60, 43, 3.14
2.00, 4.63, 33, 3.14
2.00, 4.66, 22, 3.14
2.00, 4.68, 12, 3.14
2.00, 4.71, 1, 3.14
2.00, 4.73, -9, 3.14
2.00, 4.76, -20, 3.14
2.00, 4.79, -31, 3.14
2.00, 4.82, -41, 3.14
2.00, 4.84, -51, 3.14
2.00, 4.87, -61, 3.14
2.00, 4.89, -71, 3.14
2.00, 4.92, -82, 3.14
2.00, 4.95, -91, 3.14
2.00, 4.98, -101, 3.14
2.00, 5.00, -110, 3.14
2.00, 5.03, -119, 3.14
2.00, 5.06, -128, 3.14
2.00, 5.09, -137, 3.14
2.00, 5.11, -145, 3.14
2.00, 5.14, -152, 3.14
2.00, 5.17, -160, 3.14
2.00, 5.20, -166, 3.14
2.00, 5.23, -172, 3.14
2.00, 5.26, -178, 3.14
2.00, 5.28, -182, 3.14
2.00, 5.31, -187, 3.15
2.00, 5.34, -191, 3.15
2.00, 5.37, -194, 3.15
2.00, 5.40, -196, 3.14
2.00, 5.42, -198, 3.14
2.00, 5.45, -200, 3.15
2.00, 5.48, -200, 3.14
2.00, 5.51, -200, 3.14
2.00, 5.54, -200, 3.14
2.00, 5.56, -199, 3.14
2.00, 5.59, -197, 3.14
2.00, 5.62, -195, 3.14
2.00, 5.65, -191, 3.14
2.00, 5.68, -188, 3.14
2.00, 5.71, -184, 3.14
2.00, 5.73, -179, 3.14
2.00, 5.76, -173, 3.14
2.00, 5.79, -168, 3.14
2.00, 5.82, -161, 3.14
2.00, 5.85, -154, 3.14
2.00, 5.87, -147, 3.14
2.00, 5.90, -139, 3.14
2.00, 5.93, -131, 3.14
2.00, 5.96, -122, 3.14
2.00, 5.99, -112, 3.14
2.00, 6.01, -103, 3.14
2.00, 6.04, -93, 3.14
2.00, 6.07, -84, 3.14
2.00, 6.09, -74, 3.14
2.00, 6.12, -63, 3.14
2.00, 6.15, -53, 3.15
2.00, 6.18, -43, 3.14
2.00, 6.20, -32, 3.14
2.00, 6.23, -21, 3.14
2.00, 6.26, -11, 3.14
2.00, 6.28, 0, 3.14
2.00, 6.31, 11, 3.14
2.00, 6.34, 22, 3.14
2.00, 6.37, 33, 3.14
2.00, 6.39, 43, 3.14
2.00, 6.42, 54, 3.14
2.00, 6.45, 64, 3.14
2.00, 6.47, 73, 3.14
2.00, 6.50, 82, 3.14
2.00, 6.52, 90, 3.14
2.00, 6.54, 99, 3.14
2.00, 6.57, 108, 3.14
2.00, 6.60, 117, 3.14
2.00, 6.62, 126, 3.14
2.00, 6.65, 134, 3.14
2.00, 6.68, 142, 3.14
2.00, 6.71, 149, 3.14
2.00, 6.73, 156, 3.14
2.00, 6.76, 162, 3.14
2.00, 6.79, 169, 3.14
2.00, 6.81, 174, 3.14
2.00, 6.84, 179, 3.14
2.00, 6.87, 183, 3.14
2.00, 6.89, 187, 3.14
2.00, 6.92, 191, 3.14
2.00, 6.95, 194, 3.14
2.00, 6.98, 196, 3.14
2.00, 7.00, 198, 3.14
2.00, 7.03, 199, 3.14
2.00, 7.06, 199, 3.14
2.00, 7.08, 199, 3.14
2.00, 7.11, 199, 3.14
2.00, 7.14, 198, 3.14
2.00, 7.17, 196, 3.14
2.00, 7.19, 193, 3.14
2.00, 7.22, 191, 3.14
2.00, 7.25, 187, 3.14
2.00, 7.27, 183, 3.14
2.00, 7.30, 178, 3.14
2.00, 7.33, 173, 3.14
2.00, 7.35, 168, 3.14
2.00, 7.38, 161, 3.14
2.00, 7.41, 155, 3.14
2.00, 7.44, 148, 3.14
2.00, 7.46, 141, 3.14
2.00, 7.49, 133, 3.14
2.00, 7.52, 124, 3.14
2.00, 7.54, 116, 3.14
2.00, 7.57, 107, 3.14
2.00, 7.60, 97, 3.14
2.00, 7.62, 89, 3.14
2.00, 7.65, 79, 3.14
2.00, 7.68, 70, 3.14
2.00, 7.70, 59, 3.14
2.00, 7.73, 49, 3.14
2.00, 7.75, 40, 3.14
2.00, 7.78, 29, 3.14
2.00, 7.81, 19, 3.14
2.00, 7.83, 8, 3.14
2.00, 7.86, -3, 3.14
2.00, 7.89, -13, 3.14
2.00, 7.91, -24, 3.14
2.00, 7.94, -35, 3.14
2.00, 7.97, -45, 3.14
2.00, 7.99, -55, 3.14
2.00, 8.02, -65, 3.14
2.00, 8.05, -75, 3.14
2.00, 8.07, -85, 3.14
2.00, 8.10, -95, 3.14
2.00, 8.13, -104, 3.14
2.00, 8.15, -113, 3.14
2.00, 8.18, -122, 3.14
2.00, 8.21, -131, 3.14
2.00, 8.24, -140, 3.14
2.00, 8.27, -147, 3.14
2.00, 8.29, -155, 3.14
2.00, 8.32, -162, 3.14
2.00, 8.35, -168, 3.14
2.00, 8.38, -174, 3.14
2.00, 8.41, -179, 3.15
2.00, 8.44, -184, 3.15
2.00, 8.46, -188, 3.14
2.00, 8.49, -192, 3.14
2.00, 8.52, -195, 3.14
2.00, 8.55, -197, 3.14
2.00, 8.58, -199, 3.14
2.00, 8.60, -200, 3.14
2.00, 8.63, -200, 3.14
2.00, 8.66, -200, 3.14
2.00, 8.69, -200, 3.14
2.00, 8.72, -198, 3.14
2.00, 8.74, -196, 3.14
2.00, 8.77, -194, 3.14
2.00, 8.80, -190, 3.14
2.00, 8.83, -187, 3.14
2.00, 8.86, -182, 3.14
2.00, 8.88, -177, 3.14
2.00, 8.91, -172, 3.14
2.00, 8.94, -165, 3.14
2.00, 8.97, -159, 3.14
2.00, 9.00, -152, 3.14
2.00, 9.02, -144, 3.14
2.00, 9.05, -136, 3.14
2.00, 9.08, -128, 3.14
2.00, 9.11, -119, 3.14
2.00, 9.14, -109, 3.14
2.00, 9.17, -100, 3.14
2.00, 9.19, -90, 3.14
2.00, 9.22, -80, 3.14
2.00, 9.25, -70, 3.14
2.00, 9.27, -60, 3.14
2.00, 9.30, -49, 3.14
2.00, 9.33, -39, 3.14
2.00, 9.35, -28, 3.14
2.00, 9.38, -18, 3.14
2.00, 9.41, -7, 3.14
2.00, 9.44, 4, 3.14
2.00, 9.46, 15, 3.14
2.00, 9.49, 26, 3.14
2.00, 9.52, 37, 3.14
2.00, 9.55, 48, 3.14
2.00, 9.57, 58, 3.14
2.00, 9.60, 67, 3.14
2.00, 9.62, 76, 3.14
2.00, 9.64, 84, 3.14
2.00, 9.67, 93, 3.14
2.00, 9.69, 102, 3.14
2.00, 9.72, 111, 3.14
2.00, 9.75, 120, 3.14
2.00, 9.78, 129, 3.14
2.00, 9.80, 136, 3.14
2.00, 9.83, 144, 3.14
2.00, 9.86, 152, 3.14
2.00, 9.88, 158, 3.14
2.00, 9.91, 165, 3.14
2.00, 9.94, 170, 3.14
2.00, 9.97, 176, 3.14
2.00, 9.99, 181, 3.14
2.00, 10.02, 185, 3.14
2.00, 10.05, 189, 3.14
2.00, 10.07, 192, 3.14
2.00, 10.10, 195, 3.14
2.00, 10.13, 197, 3.14
2.00, 10.16, 198, 3.14
2.00, 10.19, 199, 3.14
2.00, 10.22, 199, 3.14
2.00, 10.24, 199, 3.14
2.00, 10.27, 198, 3.14
2.00, 10.30, 196, 3.14
2.00, 10.33, 194, 3.14
2.00, 10.35, 191, 3.14
2.00, 10.38, 188, 3.14
2.00, 10.41, 183, 3.14
2.00, 10.44, 179, 3.14
2.00, 10.47, 173, 3.14
2.00, 10.50, 167, 3.14
2.00, 10.52, 161, 3.14
2.00, 10.55, 155, 3.14
2.00, 10.58, 147, 3.14
2.00, 10.61, 139, 3.14
2.00, 10.64, 131, 3.14
2.00, 10.66, 123, 3.14
2.00, 10.69, 113, 3.14
2.00, 10.72, 104, 3.14
2.00, 10.75, 95, 3.14
2.00, 10.78, 85, 3.14
2.00, 10.80, 75, 3.14
2.00, 10.83, 65, 3.14
2.00, 10.86, 54, 3.14
2.00, 10.88, 44, 3.14
2.00, 10.91, 33, 3.14
2.00, 10.94, 22, 3.14
2.00, 10.97, 11, 3.14
2.00, 10.99, 1, 3.14
2.00, 11.02, -9, 3.14
2.00, 11.05, -20, 3.14
2.00, 11.07, -31, 3.14
2.00, 11.10, -43, 3.14
2.00, 11.13, -54, 3.14
2.00, 11.16, -64, 3.14
2.00, 11.19, -75, 3.14
2.00, 11.21, -85, 3.14
2.00, 11.24, -95, 3.14
2.00, 11.27, -105, 3.14
2.00, 11.30, -115, 3.14
2.00, 11.33, -124, 3.14
2.00, 11.36, -133, 3.14
2.00, 11.39, -141, 3.14
2.00, 11.42, -149, 3.14
2.00, 11.44, -157, 3.14
2.00, 11.47, -164, 3.14
2.00, 11.50, -170, 3.14
2.00, 11.53, -176, 3.14
2.00, 11.56, -181, 3.14
2.00, 11.59, -186, 3.14
2.00, 11.62, -190, 3.15
2.00, 11.65, -194, 3.14
2.00, 11.68, -196, 3.14
2.00, 11.71, -198, 3.14
2.00, 11.74, -200, 3.14
2.00, 11.77, -200, 3.14
2.00, 11.79, -200, 3.14
2.00, 11.82, -200, 3.14
2.00, 11.85, -198, 3.14
2.00, 11.88, -197, 3.14
2.00, 11.91, -194, 3.14
2.00, 11.94, -191, 3.14
2.00, 11.97, -187, 3.14
2.00, 12.00, -182, 3.14
2.00, 12.03, -177, 3.14
2.00, 12.06, -171, 3.14
2.00, 12.09, -165, 3.14
2.00, 12.11, -158, 3.14
2.00, 12.14, -150, 3.14
2.00, 12.17, -142, 3.14
2.00, 12.20, -134, 3.14
2.00, 12.23, -125, 3.14
2.00, 12.26, -116, 3.14
2.00, 12.29, -106, 3.14
2.00, 12.32, -96, 3.14
2.00, 12.35, -86, 3.14
2.00, 12.38, -75, 3.14
2.00, 12.40, -65, 3.14
2.00, 12.43, -54, 3.14
2.00, 12.46, -43, 3.14
2.00, 12.49, -33, 3.14
2.00, 12.52, -21, 3.14
2.00, 12.55, -9, 3.14
2.00, 12.57, 3, 3.15
2.00, 12.60, 15, 3.14
2.00, 12.64, 27, 3.14
2.00, 12.66, 38, 3.14
2.00, 12.69, 49, 3.14
2.00, 12.72, 60, 3.14
2.00, 12.75, 70, 3.14
2.00, 12.77, 79, 3.14
2.00, 12.79, 87, 3.14
2.00, 12.81, 95, 3.14
2.00, 12.84, 103, 3.14
2.00, 12.87, 113, 3.14
2.00, 12.90, 122, 3.14
2.00, 12.92, 130, 3.14
2.00, 12.95, 139, 3.14
2.00, 12.98, 147, 3.14
2.00, 13.01, 154, 3.14
2.00, 13.04, 161, 3.14
2.00, 13.06, 167, 3.14
2.00, 13.09, 173, 3.14
2.00, 13.12, 178, 3.14
2.00, 13.15, 183, 3.14
2.00, 13.18, 187, 3.14
2.00, 13.20, 191, 3.14
2.00, 13.23, 194, 3.14
2.00, 13.26, 196, 3.14
2.00, 13.29, 198, 3.14
2.00, 13.32, 199, 3.14
2.00, 13.34, 199, 3.14
2.00, 13.37, 199, 3.14
2.00, 13.40, 199, 3.14
2.00, 13.43, 197, 3.14
2.00, 13.46, 195, 3.14
2.00, 13.48, 192, 3.14
2.00, 13.51, 189, 3.14
2.00, 13.54, 185, 3.14
2.00, 13.57, 181, 3.14
2.00, 13.60, 176, 3.14
2.00, 13.63, 170, 3.14
2.00, 13.65, 164, 3.14
2.00, 13.68, 158, 3.14
2.00, 13.71, 150, 3.14
2.00, 13.74, 143, 3.14
2.00, 13.77, 135, 3.14
2.00, 13.79, 126, 3.14
2.00, 13.82, 117, 3.14
2.00, 13.85, 108, 3.14
2.00, 13.88, 99, 3.14
2.00, 13.90, 89, 3.14
2.00, 13.93, 79, 3.14
2.00, 13.96, 69, 3.14
2.00, 13.99, 59, 3.14
2.00, 14.01, 49, 3.14
2.00, 14.04, 38, 3.14
2.00, 14.07, 27, 3.14
2.00, 14.10, 16, 3.14
2.00, 14.12, 5, 3.14
2.00, 14.15, -6, 3.14
2.00, 14.18, -17, 3.14
2.00, 14.21, -28, 3.14
2.00, 14.23, -38, 3.14
2.00, 14.26, -49, 3.14
2.00, 14.29, -60, 3.14
2.00, 14.31, -70, 3.14
2.00, 14.34, -81, 3.14
2.00, 14.37, -91, 3.14
2.00, 14.40, -101, 3.14
2.00, 14.43, -111, 3.14
2.00, 14.46, -120, 3.14
2.00, 14.49, -129, 3.14
2.00, 14.52, -138, 3.14
2.00, 14.54, -146, 3.14
2.00, 14.57, -154, 3.14
2.00, 14.60, -161, 3.14
2.00, 14.63, -168, 3.14
2.00, 14.66, -174, 3.14
2.00, 14.69, -179, 3.14
2.00, 14.72, -184, 3.14
2.00, 14.75, -188, 3.14
2.00, 14.78, -192, 3.14
2.00, 14.81, -195, 3.14
2.00, 14.84, -198, 3.14
2.00, 14.86, -199, 3.14
2.00, 14.90, -200, 3.14
2.00, 14.92, -200, 3.14
2.00, 14.95, -200, 3.14
2.00, 14.98, -199, 3.14
2.00, 15.01, -197, 3.14
2.00, 15.04, -195, 3.14
2.00, 15.07, -192, 3.14
2.00, 15.10, -188, 3.14
2.00, 15.13, -184, 3.14
2.00, 15.16, -179, 3.14
2.00, 15.19, -174, 3.14
2.00, 15.21, -167, 3.14
2.00, 15.24, -161, 3.14
2.00, 15.27, -154, 3.14
2.00, 15.30, -146, 3.14
2.00, 15.33, -137, 3.14
2.00, 15.36, -128, 3.14
2.00, 15.39, -120, 3.14
2.00, 15.42, -110, 3.14
2.00, 15.45, -100, 3.14
2.00, 15.48, -90, 3.14
2.00, 15.51, -79, 3.14
2.00, 15.53, -69, 3.14
2.00, 15.56, -58, 3.14
2.00, 15.59, -48, 3.14
2.00, 15.62, -37, 3.14
2.00, 15.65, -26, 3.14
2.00, 15.67, -14, 3.14
2.00, 15.70, -2, 3.14
2.00, 15.73, 10, 3.14
2.00, 15.76, 21, 3.14
2.00, 15.79, 33, 3.14
2.00, 15.82, 44, 3.14
2.00, 15.85, 55, 3.14
2.00, 15.88, 65, 3.14
2.00, 15.90, 74, 3.14
2.00, 15.92, 83, 3.14
2.00, 15.94, 91, 3.14
2.00, 15.97, 100, 3.14
2.00, 16.00, 110, 3.14
2.00, 16.03, 119, 3.14
2.00, 16.06, 128, 3.14
2.00, 16.08, 136, 3.14
2.00, 16.11, 144, 3.14
2.00, 16.14, 152, 3.14
2.00, 16.17, 159, 3.14
2.00, 16.20, 165, 3.14
2.00, 16.22, 171, 3.14
2.00, 16.25, 177, 3.14
2.00, 16.28, 182, 3.14
2.00, 16.31, 186, 3.14
2.00, 16.34, 190, 3.14
2.00, 16.36, 193, 3.14
2.00, 16.39, 195, 3.14
2.00, 16.42, 197, 3.14
2.00, 16.45, 199, 3.14
2.00, 16.48, 199, 3.14
2.00, 16.50, 199, 3.14
2.00, 16.53, 199, 3.14
2.00, 16.56, 198, 3.14
2.00, 16.59, 196, 3.14
2.00, 16.62, 193, 3.14
2.00, 16.65, 190, 3.14
2.00, 16.67, 187, 3.14
2.00, 16.70, 182, 3.14
2.00, 16.73, 178, 3.14
2.00, 16.76, 172, 3.14
2.00, 16.79, 166, 3.14
2.00, 16.81, 160, 3.14
2.00, 16.84, 153, 3.14
2.00, 16.87, 145, 3.14
2.00, 16.90, 137, 3.14
2.00, 16.93, 129, 3.14
2.00, 16.95, 120, 3.14
2.00, 16.98, 111, 3.14
2.00, 17.01, 102, 3.14
2.00, 17.04, 92, 3.14
2.00, 17.06, 82, 3.14
2.00, 17.09, 72, 3.14
2.00, 17.12, 62, 3.14
2.00, 17.15, 52, 3.14
2.00, 17.17, 41, 3.14
2.00, 17.20, 30, 3.14
2.00, 17.23, 20, 3.14
2.00, 17.25, 9, 3.14
2.00, 17.28, -2, 3.14
2.00, 17.31, -13, 3.14
2.00, 17.34, -24, 3.14
2.00, 17.36, -34, 3.14
2.00, 17.39, -45, 3.14
2.00, 17.42, -57, 3.14
2.00, 17.45, -68, 3.14
2.00, 17.48, -78, 3.14
2.00, 17.50, -88, 3.14
2.00, 17.53, -98, 3.14
2.00, 17.56, -107, 3.14
2.00, 17.59, -117, 3.14
2.00, 17.62, -126, 3.14
2.00, 17.65, -135, 3.14
2.00, 17.68, -143, 3.14
2.00, 17.71, -152, 3.14
2.00, 17.73, -159, 3.14
2.00, 17.76, -166, 3.14
2.00, 17.79, -172, 3.14
2.00, 17.82, -178, 3.14
2.00, 17.85, -183, 3.14
2.00, 17.88, -187, 3.14
2.00, 17.91, -191, 3.14
2.00, 17.94, -194, 3.15
2.00, 17.97, -197, 3.14
2.00, 18.00, -199, 3.14
2.00, 18.03, -200, 3.14
2.00, 18.06, -200, 3.14
2.00, 18.08, -200, 3.14
2.00, 18.11, -200, 3.14
2.00, 18.14, -198, 3.14
2.00, 18.17, -196, 3.14
2.00, 18.20, -193, 3.14
2.00, 18.23, -189, 3.14
2.00, 18.26, -186, 3.14
2.00, 18.29, -181, 3.14
2.00, 18.32, -175, 3.14
2.00, 18.35, -169, 3.14
2.00, 18.38, -163, 3.14
2.00, 18.40, -156, 3.14
2.00, 18.43, -148, 3.14
2.00, 18.46, -140, 3.14
2.00, 18.49, -131, 3.14
2.00, 18.52, -122, 3.14
2.00, 18.55, -113, 3.14
2.00, 18.58, -103, 3.14
2.00, 18.61, -93, 3.14
2.00, 18.64, -83, 3.14
2.00, 18.67, -73, 3.14
2.00, 18.69, -62, 3.14
2.00, 18.72, -51, 3.14
2.00, 18.75, -40, 3.14
2.00, 18.78, -29, 3.14
2.00, 18.80, -18, 3.14
2.00, 18.83, -7, 3.14
2.00, 18.86, 4, 3.14
2.00, 18.89, 15, 3.14
2.00, 18.92, 26, 3.14
2.00, 18.94, 37, 3.14
2.00, 18.97, 48, 3.14
2.00, 19.00, 58, 3.14
2.00, 19.02, 67, 3.14
2.00, 19.05, 77, 3.14
2.00, 19.08, 87, 3.14
2.00, 19.10, 97, 3.14
2.00, 19.13, 106, 3.14
2.00, 19.16, 116, 3.14
2.00, 19.19, 124, 3.14
2.00, 19.21, 133, 3.14
2.00, 19.24, 141, 3.14
2.00, 19.27, 149, 3.14
2.00, 19.30, 156, 3.14
2.00, 19.33, 163, 3.14
2.00, 19.35, 169, 3.14
2.00, 19.38, 175, 3.14
2.00, 19.41, 180, 3.14
2.00, 19.44, 184, 3.14
2.00, 19.47, 188, 3.14
2.00, 19.50, 192, 3.14
2.00, 19.52, 195, 3.14
2.00, 19.55, 197, 3.14
2.00, 19.58, 198, 3.14
2.00, 19.61, 199, 3.14
2.00, 19.64, 199, 3.14
2.00, 19.66, 199, 3.14
2.00, 19.69, 198, 3.14
2.00, 19.72, 197, 3.14
2.00, 19.75, 194, 3.14
2.00, 19.78, 192, 3.14
2.00, 19.80, 188, 3.14
2.00, 19.83, 184, 3.14
2.00, 19.86, 180, 3.14
2.00, 19.89, 174, 3.14
2.00, 19.92, 169, 3.14
2.00, 19.94, 162, 3.14
2.00, 19.97, 156, 3.14
2.00, 20.00, 149, 3.14
2.00, 20.03, 141, 3.14
2.00, 20.06, 132, 3.14
2.00, 20.08, 124, 3.14
2.00, 20.11, 115, 3.14
2.00, 20.14, 106, 3.14
2.00, 20.17, 96, 3.14
2.00, 20.20, 86, 3.14
2.00, 20.22, 76, 3.14
2.00, 20.25, 66, 3.14
2.00, 20.28, 56, 3.14
2.00, 20.30, 46, 3.14
2.00, 20.33, 35, 3.14
2.00, 20.36, 24, 3.14
2.00, 20.39, 13, 3.14
2.00, 20.41, 2, 3.14
2.00, 20.44, -9, 3.14
2.00, 20.47, -20, 3.14
2.00, 20.50, -31, 3.14
2.00, 20.52, -42, 3.14
2.00, 20.55, -52, 3.14
2.00, 20.58, -63, 3.14
2.00, 20.60, -73, 3.14
2.00, 20.63, -83, 3.14
2.00, 20.66, -93, 3.14
2.00, 20.69, -103, 3.14
2.00, 20.72, -113, 3.14
2.00, 20.75, -123, 3.14
2.00, 20.78, -131, 3.14
2.00, 20.81, -140, 3.14
2.00, 20.84, -148, 3.14
2.00, 20.86, -156, 3.14
2.00, 20.89, -163, 3.14
2.00, 20.92, -169, 3.14
2.00, 20.95, -175, 3.14
2.00, 20.98, -181, 3.14
2.00, 21.01, -186, 3.14
2.00, 21.04, -190, 3.14
2.00, 21.07, -193, 3.15
2.00, 21.10, -196, 3.14
2.00, 21.13, -198, 3.14
2.00, 21.16, -200, 3.14
2.00, 21.18, -200, 3.14
2.00, 21.21, -200, 3.14
2.00, 21.24, -200, 3.14
2.00, 21.27, -199, 3.14
2.00, 21.30, -197, 3.14
2.00, 21.33, -194, 3.14
2.00, 21.36, -191, 3.14
2.00, 21.39, -187, 3.14
2.00, 21.42, -183, 3.14
2.00, 21.45, -178, 3.14
2.00, 21.48, -172, 3.14
2.00, 21.51, -166, 3.14
2.00, 21.53, -159, 3.14
2.00, 21.56, -151, 3.14
2.00, 21.59, -143, 3.14
2.00, 21.62, -135, 3.14
2.00, 21.65, -126, 3.14
2.00, 21.68, -117, 3.14
2.00, 21.71, -107, 3.14
2.00, 21.74, -97, 3.14
2.00, 21.77, -87, 3.14
2.00, 21.79, -77, 3.14
2.00, 21.82, -66, 3.14
2.00, 21.85, -56, 3.14
2.00, 21.88, -45, 3.14
2.00, 21.91, -34, 3.14
2.00, 21.93, -23, 3.14
2.00, 21.96, -12, 3.14
2.00, 21.99, -1, 3.14
2.00, 22.02, 11, 3.14
2.00, 22.05, 22, 3.14
2.00, 22.08, 33, 3.14
2.00, 22.10, 44, 3.14
2.00, 22.13, 55, 3.14
2.00, 22.16, 65, 3.14
2.00, 22.18, 74, 3.14
2.00, 22.21, 84, 3.14
2.00, 22.23, 93, 3.14
2.00, 22.26, 102, 3.14
2.00, 22.29, 112, 3.14
2.00, 22.32, 121, 3.14
2.00, 22.35, 130, 3.14
2.00, 22.37, 138, 3.14
2.00, 22.40, 146, 3.14
2.00, 22.43, 153, 3.14
2.00, 22.46, 160, 3.14
2.00, 22.49, 167, 3.14
2.00, 22.51, 173, 3.14
2.00, 22.54, 178, 3.14
2.00, 22.57, 183, 3.14
2.00, 22.60, 187, 3.14
2.00, 22.63, 191, 3.14
2.00, 22.65, 194, 3.14
2.00, 22.68, 196, 3.14
2.00, 22.71, 198, 3.14
